SampleId,Area_Name,Area_Code,Latitude,Longitude,Year,Month,Day,Hour,Minute,PCI
500LR-7,4.a,3,58.42512207,-2.711853027,2005,9,9,19,25,2
500LR-21,4.b,2,56.29761556,-1.02472922,2005,9,9,9,58,2
501C--17,4.b,2,57.4917,1.67,1982,12,12,13,3,0
501C--35,4.a,3,59.975,4.9083,1982,12,11,23,28,1
501LR-19,4.b,2,56.55752767,-1.16795578,2005,10,7,12,8,1
501LR-29,4.b,2,54.96078695,-0.320637639,2005,10,7,5,17,2
501R--5,4.c,1,52.1021403,2.942843882,2005,11,19,15,53,2
502C--7,4.b,2,55.965,-0.25,1983,1,18,2,15,0
502C--15,4.b,2,57.0717,1.095,1983,1,17,17,3,0
502C--35,4.a,3,59.84,4.64,1983,1,16,18,2,0
502LR-23,4.b,2,55.97890218,-0.850842921,2005,11,18,11,47,0
502LR-33,4.b,2,54.38060303,-0.02509323,2005,11,18,4,38,1
502R--6,4.c,1,52.11451009,3.190384674,2005,12,8,16,45,1
503BA-41,7.d,4,50.333,-1.793,2012,12,16,18,40,0
503C--1,4.b,2,55.1567,-1.2417,1983,2,13,23,31,0
503C--19,4.a,3,57.6433,1.7867,1983,2,13,10,52,0
503C--33,4.a,3,59.5783,4.2883,1983,2,13,1,0,0
503LR-17,4.b,2,56.94659424,-1.890353012,2005,12,16,20,30,0
504C--1,4.b,2,53.7133,0.415,1983,3,9,2,18,0
504C--11,4.b,2,55.1983,1.715,1983,3,9,9,20,1
504C--25,4.b,2,57.2767,3.62,1983,3,9,19,11,0
504LR-21,4.b,2,56.30216667,-1.024,2006,1,13,13,17,0
504R--8,4.c,1,52.11,3.665166667,2006,2,16,17,39,1
505C--5,4.b,2,55.9217,-0.32,1983,4,17,23,50,6.5
505C--17,4.a,3,57.5783,1.7167,1983,4,17,13,18,2
505C--31,4.a,3,59.5133,4.2133,1983,4,17,1,0,0
505LR-9,4.a,3,58.13333333,-2.376,2006,2,11,1,8,0
505R--2,4.c,1,52.05683333,2.118,2006,3,11,14,4,1
505VH-7,4.b,2,54.6733,6.56,1988,4,15,9,37,6.5
505VH-25,4.b,2,56.4867,2.34,1988,4,15,21,58,6.5
506C--13,4.b,2,55.52,1.9783,1983,5,17,8,7,0
506C--23,4.b,2,57.0133,3.3117,1983,5,17,0,40,0
506LR-7,4.a,3,58.41733333,-2.6865,2006,3,10,23,17,1
506LR-35,4.b,2,54.04816667,0.147833333,2006,3,10,4,17,2
506R--4,4.c,1,52.07383333,2.729333333,2006,4,18,16,15,2
506VH-15,4.b,2,55.465,4.695,1988,5,13,12,25,0
506VH-25,4.b,2,56.4667,2.3217,1988,5,13,19,15,6.5
506VH-33,4.b,2,57.27,0.3783,1988,5,14,0,43,6.5
507C--13,4.b,2,57.185,1.0733,1983,6,12,16,27,0
507C--23,4.a,3,58.5083,2.9733,1983,6,12,6,59,0
507LR-15,4.b,2,57.2495,-1.702333333,2006,4,7,17,9,1
507R--1,4.c,1,52.0435,1.875833333,2006,5,10,6,53,6.5
507VH-7,4.b,2,55.66,4.08,1988,6,24,15,55,0
507VH-19,4.b,2,56.8917,1.2483,1988,6,25,0,39,0
507VH-29,4.a,3,57.9183,-1.185,1988,6,25,7,54,1
507VH-35,4.a,3,58.535,-2.6783,1988,6,25,12,15,0
508C--3,4.b,2,55.4683,-0.7683,1983,7,17,17,39,1
508C--15,4.b,2,57.0217,1.4933,1983,7,17,9,28,0
508LR-25,4.b,2,55.65066667,-0.677833333,2006,5,20,10,16,1
508LR-35,4.b,2,54.05333333,0.146833333,2006,5,20,3,30,2
508VH-11,4.b,2,55.115,5.6567,1988,7,22,7,51,2
508VH-21,4.b,2,56.1083,3.2917,1988,7,22,14,35,0
508VH-27,4.b,2,56.7033,1.8417,1988,7,22,18,38,0
508VH-39,4.a,3,57.8933,-1.1267,1988,7,23,2,42,1
509C--3,4.b,2,55.4117,-0.905,1983,8,15,2,30,1
509C--11,4.b,2,56.52,0.42,1983,8,14,19,44,1
509C--19,4.a,3,57.6267,1.7833,1983,8,14,12,57,1
509C--23,4.a,3,58.18,2.4817,1983,8,14,9,34,1
509C--29,4.a,3,59.01,3.5483,1983,8,14,4,28,0
509LR-7,4.a,3,58.4285,-2.728666667,2006,6,17,9,0,1
509LR-35,4.b,2,54.07016667,0.1315,2006,6,16,14,37,2
509R--4,4.c,1,52.0965,2.685166667,2006,7,7,14,21,2
509VH-3,4.b,2,54.245,7.5283,1988,8,19,1,21,6.5
509VH-21,4.b,2,56.055,3.35,1988,8,19,13,28,0
509VH-29,4.b,2,56.8583,1.43,1988,8,19,18,52,1
50HE-11,4.b,2,53.7517,3.2833,1989,9,6,0,57,2
50LE-5,4.b,2,55.0917,0.4433,1984,4,22,7,28,1
50LE-13,4.b,2,55.19,2.7633,1984,4,22,1,29,0
50LG-7,4.b,2,55.6717,6.3983,1985,7,13,11,51,0
510C--13,4.b,2,57.24,1.2833,1983,9,18,12,43,1
510C--21,4.a,3,58.3467,2.6783,1983,9,18,5,38,1
510LR-13,4.a,3,57.563,-1.720166667,2006,7,15,0,47,1
510LR-35,4.b,2,54.049,0.140333333,2006,7,14,11,7,2
510VH-13,4.b,2,55.3917,4.9233,1988,9,16,12,5,6.5
510VH-31,4.b,2,57.195,0.6133,1988,9,17,2,20,1
510VH-43,4.a,3,58.3983,-2.3783,1988,9,17,11,49,0
511C--1,4.b,2,53.7333,0.4683,1983,10,12,21,12,1
511C--13,4.b,2,55.5083,2.055,1983,10,13,5,9,1
511C--33,4.a,3,58.4667,4.8683,1983,10,13,18,26,0
511VH-3,4.b,2,54.3067,7.4317,1988,10,14,3,15,0
511VH-13,4.b,2,55.31,5.1267,1988,10,14,9,54,0
511VH-23,4.b,2,56.3117,2.7617,1988,10,14,16,33,6.5
511VH-45,4.a,3,58.5183,-2.6667,1988,10,15,7,10,0
512C--1,4.b,2,55.1367,-1.1967,1983,11,28,5,25,0
512C--17,4.b,2,57.355,1.4617,1983,11,27,17,14,0
512C--23,4.a,3,58.1867,2.5,1983,11,27,12,38,0
512LR-13,4.a,3,57.50366667,-1.678333333,2006,9,8,19,8,2
513C--11,4.b,2,56.52,0.3783,1983,12,18,19,42,0
513C--29,4.a,3,59.015,3.4967,1983,12,18,4,30,0
513LR-1,4.b,2,56.04866667,-1.423833333,2006,10,6,14,20,1
514LR-7,4.a,3,58.42533333,-2.712333333,2006,11,17,19,42,0
514R--1,4.c,1,52.01533203,1.851666641,2007,3,16,7,50,1
515C--1,4.b,2,55.155,-1.2317,1984,1,16,5,37,0
515C--5,4.b,2,55.715,-0.595,1984,1,16,2,17,0
515C--9,4.b,2,56.275,0.0517,1984,1,15,22,58,0
515C--29,4.a,3,59.0733,3.4317,1984,1,15,6,19,0
515LR-21,4.b,2,56.3085,-1.0115,2006,12,15,15,59,1
515R--6,4.c,1,51.89899902,3.147500102,2007,4,24,9,34,6.5
516C--11,4.b,2,55.125,1.7417,1984,2,15,23,36,0
516C--21,4.b,2,56.5867,3.165,1984,2,16,5,57,0
516LR-11,4.a,3,57.87299805,-2.027333323,2007,1,27,2,9,0
516LR-21,4.b,2,56.31033529,-1.015500005,2007,1,26,18,23,1
516R--4,4.c,1,52.05850016,2.773333232,2007,5,18,9,39,6.5
517C--11,4.b,2,56.705,-0.2333,1984,3,25,20,51,0
517C--17,4.a,3,57.56,0.6483,1984,3,25,16,26,0
517C--27,4.a,3,58.405,3.2233,1984,3,25,8,55,1
517LR-9,4.a,3,58.09499919,-2.302499898,2007,2,9,19,46,0
517LR-33,4.b,2,54.32083333,-0.0155,2007,2,9,3,31,1
517R--1,4.c,1,52.05150146,1.950833384,2007,6,18,17,41,6.5
518C--1,4.b,2,53.71,0.41,1984,5,7,17,9,0
518C--15,4.b,2,55.79,2.235,1984,5,7,7,11,0
518C--27,4.a,3,57.575,3.8783,1984,5,6,22,37,0
518LR-3,4.a,3,58.90116781,-3.611833445,2007,4,7,7,45,1
518LR-11,4.a,3,57.87299805,-2.061000061,2007,4,7,1,53,2
519C--9,4.b,2,56.295,0.1167,1984,6,10,15,18,0
519C--21,4.a,3,57.9567,2.16,1984,6,10,6,46,0
519LR-1,4.a,3,59.01199951,-3.794666545,2007,5,5,9,24,2
519LR-19,4.b,2,56.44933268,-1.100333277,2007,5,4,21,1,1
519V--1,4.a,3,58.81,-3.52,1989,8,11,17,0,2
51LE-15,4.b,2,55.235,4.3183,1984,5,13,6,30,1
51LG-9,4.c,1,53.325,3.3167,1985,8,10,23,39,2
51LG-15,4.b,2,54.1183,4.345,1985,8,10,19,24,1
51LG-21,4.b,2,54.91,5.3933,1985,8,10,15,10,1
51LG-35,4.b,2,56.76,7.92,1985,8,10,5,17,6.5
520LR-13,4.a,3,57.55466715,-1.715333303,2007,6,16,10,25,1
520R--5,4.c,1,51.89600016,3.032666779,2007,8,21,9,5,2
521LR-19,4.b,2,56.63366699,-1.209166718,2007,7,13,14,42,1
521LR-25,4.b,2,55.67566732,-0.695666695,2007,7,13,10,40,1
521R--7,4.c,1,51.91866862,3.308666738,2007,9,9,15,13,2
522R--1,4.c,1,52.05,2.094833374,2007,10,19,17,4,2
523LR-19,4.b,2,56.62700195,-1.203333282,2007,8,24,6,6,2
523R--5,4.c,1,52.06147054,3.167986552,2007,11,14,16,46,1
524LR-3,4.a,3,58.88366699,-3.661500041,2007,9,8,0,4,1
524LR-19,4.b,2,56.6444987,-1.20600001,2007,9,7,13,9,1
524LR-31,4.b,2,54.72833252,-0.191499996,2007,9,7,5,5,1
524R--6,4.c,1,51.89490967,3.076811981,2007,12,12,16,10,2
525K--15,4.b,2,56.8283,1.5017,1977,7,23,17,47,0
525LR-19,4.b,2,56.61316732,-1.18799998,2007,10,5,15,2,1
526K--5,4.b,2,56.4667,-0.6383,1977,8,14,3,10,1
526K--21,4.b,2,57.255,4.0133,1977,8,13,14,18,1
526LR-23,4.b,2,55.9383138,-0.846674156,2007,11,16,17,28,0
526LR-35,4.b,2,54.02152913,0.146209955,2007,11,16,9,16,2
526R--6,4.c,1,51.902,3.162,2008,2,12,16,25,1
527K--23,4.b,2,57.2867,4.1517,1977,9,25,2,46,1
527K--33,4.a,3,57.7717,7.115,1977,9,24,19,38,0
527LR-19,4.a,3,58.08277995,-2.338724009,2007,12,14,20,30,0
527LR-31,4.b,2,56.22983805,-0.999018288,2007,12,14,13,2,0
527R--1,4.c,1,51.828,1.817,2008,3,14,13,30,1
528K--33,4.a,3,57.7817,7.0517,1977,10,15,21,11,0
528LR-19,4.b,2,56.63791667,-1.2115505,2008,1,11,14,35,1
528LR-29,4.b,2,55.04116667,-0.362473667,2008,1,11,7,51,1
529K--15,4.b,2,57.0233,2.57,1977,11,21,5,16,0
529LR-3,4.b,2,54.118,0.023,2008,2,8,14,14,1
529LR-25,4.a,3,57.578,-1.4,2008,2,9,4,49,1
529R--4,4.c,1,51.983,2.673,2008,5,11,14,39,6.5
52LE-3,4.b,2,55.0483,-0.565,1984,6,24,16,0,0
52LE-25,4.b,2,55.3067,5.825,1984,6,24,1,21,1
52LG-1,4.b,2,53.7633,0.6883,1985,9,15,2,29,2
52LG-7,4.b,2,54.3833,2.0233,1985,9,14,22,25,2
52LG-19,4.b,2,55.62,4.7567,1985,9,14,14,17,2
530K--3,4.b,2,56.3233,-1.7567,1978,2,7,9,37,0
530LR-17,4.b,2,56.197,-1.633,2008,3,22,4,40,2
530LR-33,4.a,3,58.632,-3.01,2008,3,22,21,13,1
531K--3,4.b,2,55.3333,-0.1417,1978,2,18,5,4,0
531K--15,4.b,2,56.1417,3.1,1978,2,17,20,37,0
531LR-7,4.b,2,54.802,-0.213,2008,5,2,0,4,1
531LR-35,4.a,3,58.918,-3.723,2008,5,2,18,16,1
531R--5,4.c,1,51.893,2.855,2008,7,10,15,10,2
532LR-25,4.a,3,57.645,-1.732,2008,6,13,18,30,1
532R--2,4.c,1,52.055,3.39,2008,8,15,14,51,2
533K--17,4.b,2,56.9233,2.045,1978,4,22,18,24,0
533K--31,4.a,3,57.6117,6.16,1978,4,22,7,53,6.5
533LR-19,4.b,2,56.555,-1.637,2008,7,11,8,0,6.5
533LR-29,4.a,3,58.122,-2.348,2008,7,11,15,22,6.5
533R--7,4.c,1,51.952,3.53,2008,9,10,16,2,2
534K--17,4.a,3,57.6967,1.78,1978,12,23,15,5,0
534LR-1,4.b,2,53.903,0.225,2008,8,7,17,27,1
534LR-11,4.b,2,55.503,-0.583,2008,8,8,0,14,1
534LR-25,4.a,3,57.722,-1.858,2008,8,8,9,45,1
534LR-35,4.a,3,58.983,-3.858,2008,8,8,16,24,6.5
535K--1,4.b,2,56.2983,-2.3067,1979,2,24,2,45,0
535LR-7,4.b,2,54.865,-0.253,2008,9,5,3,52,1
535LR-27,4.a,3,57.995,-2.187,2008,9,5,16,53,6.5
535R--3,4.c,1,51.857,2.347,2008,11,14,14,36,1
536K--13,4.b,2,57.315,0.6883,1979,4,14,8,51,0
536LR-3,4.b,2,54.137,0.132,2008,10,16,23,44,1
536LR-31,4.a,3,58.465,-2.67,2008,10,17,18,20,0
536R--1,4.c,1,51.813,1.818,2008,12,11,13,28,1
537LR-3,4.b,2,54.155,-0.045,2008,11,13,23,9,1
537LR-19,4.b,2,56.575,-1.5,2008,11,14,9,25,0
537R--4,4.c,1,51.86,2.617,2009,1,24,15,0,1
538K--3,4.b,2,56.47,-1.8633,1979,5,12,0,32,1
538K--17,4.a,3,57.6767,1.8033,1979,5,12,13,33,6.5
538LR-3,4.b,2,54.16,0.103,2008,12,12,2,25,1
538LR-29,4.a,3,58.222,-2.457,2008,12,12,20,11,1
538R--4,4.c,1,51.942,2.727,2009,2,17,9,32,2
539BA-45,7.d,4,50.465,-1.487,2015,10,12,6,53,1
539K--13,4.b,2,57.325,0.7083,1979,6,23,11,19,1
539LR-3,4.b,2,54.178,0.102,2009,1,22,18,53,1
539LR-31,4.a,3,58.517,-2.805,2009,1,23,12,35,0
539R--7,4.c,1,51.927,3.383,2009,3,12,12,54,6.5
53LE-7,4.b,2,55.1017,0.7933,1984,8,20,10,43,0
53LE-27,4.b,2,55.35,6.6067,1984,8,19,21,20,6.5
540LR-9,4.b,2,55.12,-0.377,2009,2,20,8,1,0
540R--3,4.c,1,52.048,3.207,2009,4,10,15,45,6.5
541K--23,4.a,3,58.1667,3.36,1979,8,18,22,33,0
541LR-23,4.b,2,57.357,-1.593,2009,3,20,9,58,2
542K--11,4.b,2,57.145,0.2083,1979,10,13,9,24,0
542K--29,4.a,3,58.705,5.0267,1979,10,14,3,30,0
542LR-1,4.b,2,53.825,0.275,2009,4,16,21,31,1
542LR-25,4.a,3,57.643,-1.763,2009,4,17,14,50,6.5
542R--1,4.c,1,52.05,3.703,2009,6,6,15,5,6.5
543LR-17,4.b,2,56.397,-1.057,2009,5,15,9,30,0
543R--1,4.c,1,52.065,3.682,2009,7,9,14,19,6.5
544LR-23,4.b,2,57.328,-1.51,2009,6,12,8,46,1
544LR-35,4.a,3,58.92,-3.71,2009,6,12,17,0,2
544R--5,4.c,1,52.053,2.673,2009,8,11,10,17,1
545LR-17,4.b,2,56.258,-1.483,2009,7,10,8,27,1
545LR-35,4.a,3,58.89,-3.623,2009,7,10,22,39,1
546BA-41,7.d,4,50.442,-1.677,2016,4,24,17,0,2
546LR-11,4.b,2,55.428,-0.497,2009,8,6,23,31,1
546LR-35,4.a,3,58.923,-3.722,2009,8,7,14,55,2
546R--7,4.c,1,52.047,2.105,2009,10,7,17,46,2
547K--7,4.b,2,56.77,-0.8167,1980,2,16,2,6,0
547K--29,4.a,3,58.685,5.0317,1980,2,16,23,7,0
547LR-1,4.b,2,53.812,0.29,2009,9,17,19,4,0
547LR-21,4.b,2,57.008,-1.375,2009,9,18,7,41,1
547LR-35,4.a,3,58.915,-3.692,2009,9,18,16,44,1
547R--6,4.c,1,52.048,2.383,2009,11,8,16,45,1
548LR-5,4.b,2,54.468,-0.023,2009,10,16,20,38,1
548LR-21,4.b,2,57.025,-1.378,2009,10,17,9,35,1
549K--3,4.b,2,56.45,-1.8967,1980,4,11,23,19,0
549K--13,4.b,2,57.305,0.7167,1980,4,12,9,7,0
549K--21,4.a,3,57.9883,2.8517,1980,4,12,16,56,2
549K--29,4.a,3,58.6733,5.0267,1980,4,13,0,44,2
549LR-3,4.b,2,54.162,0.118,2009,11,12,21,50,1
549LR-15,4.b,2,56.08,-0.867,2009,11,13,5,41,1
549LR-35,4.a,3,58.958,-3.695,2009,11,13,19,5,0
549R--5,4.c,1,52.052,2.663,2010,1,6,18,9,1
54HE-7,4.b,2,53.675,2.1233,1990,1,9,21,28,2
54LE-5,4.b,2,55.09,0.295,1984,10,22,11,17,1
54LE-15,4.b,2,55.2117,3.1967,1984,10,22,4,32,1
54LG-5,4.c,1,52.755,2.4467,1986,1,5,8,52,0
54LG-13,4.b,2,53.7967,3.8367,1986,1,5,3,19,2
54LG-25,4.b,2,55.3583,5.985,1986,1,4,19,1,1
54LG-35,4.b,2,56.6617,7.8433,1986,1,4,12,4,0
54RV-14,4.b,2,56.39263916,-2.578118642,2005,5,30,17,8,2
550LR-25,4.a,3,57.628,-1.743,2009,12,11,13,53,1
550R--5,4.c,1,52.052,2.625,2010,2,5,17,25,1
551K--1,4.b,2,56.28,-2.4117,1980,8,1,18,44,6.5
551K--13,4.b,2,57.3067,0.715,1980,8,2,6,47,0
551R--7,4.c,1,52.042,2.108,2010,3,3,18,47,1
552LR-1,4.b,2,53.823,0.278,2010,2,18,16,45,0
552LR-25,4.a,3,57.652,-1.755,2010,2,19,9,24,0
553LR-3,4.b,2,54.132,0.135,2010,4,1,20,46,0
553LR-27,4.a,3,57.915,-2.1,2010,4,2,12,21,1
553R--6,4.c,1,52.043,2.365,2010,4,22,17,3,2
554BA-43,7.d,4,50.443,-1.605,2016,12,4,17,31,1
554R--5,4.c,1,52.045,2.673,2010,5,9,15,11,1
555K--9,4.b,2,57.4283,0.605,1980,11,8,22,8,0
555K--19,4.a,3,57.745,3.6517,1980,11,9,10,19,0
555LR-27,4.a,3,57.953,-2.138,2010,5,14,14,53,2
556LR-11,4.b,2,55.408,-0.532,2010,6,11,4,44,2
557K--5,4.a,3,57.7667,-0.27,1981,1,25,17,46,0
557K--23,4.a,3,58.7717,5.095,1981,1,26,11,25,0
557R--3,4.c,1,52.065,3.212,2010,8,5,15,1,6.5
558LR-23,4.b,2,57.402,-1.608,2010,8,6,8,46,1
559K--5,4.b,2,57.4833,-0.7067,1981,3,24,20,42,0
559LR-29,4.a,3,58.202,-2.443,2010,10,1,17,52,1
55HE-17,4.b,2,53.855,4.91,1990,2,8,22,20,1
55LE-3,4.b,2,55.05,-0.4167,1984,11,11,13,6,0
55LE-9,4.b,2,55.1217,1.3217,1984,11,11,9,1,1
55LE-21,4.b,2,55.265,4.8083,1984,11,11,0,48,0
560K--1,4.b,2,57.2033,-1.825,1981,4,29,20,32,6.5
560K--15,4.a,3,58.185,2.1267,1981,4,30,11,15,6.5
560LR-11,4.b,2,55.43,-0.493,2010,10,15,2,27,1
560LR-33,4.a,3,58.742,-3.197,2010,10,15,17,54,0
560R--2,4.c,1,52.065,3.493,2010,11,5,15,38,2
561R--7,4.c,1,52.055,2.138,2010,12,7,19,17,1
562K--17,4.a,3,58.335,2.7383,1981,6,20,4,40,0
562LR-11,4.b,2,55.285,-1.075,2010,12,10,5,41,0
562R--1,4.c,1,52.055,3.733,2011,1,9,14,2,1
563K--11,4.a,3,58.01,1.3717,1981,7,18,5,32,0
563K--21,4.a,3,58.7183,4.2433,1981,7,18,16,44,0
563LR-31,4.a,3,58.49,-2.762,2011,1,21,20,9,1
563R--7,4.c,1,52.042,2.142,2011,2,17,18,32,1
564K--7,4.a,3,57.6267,-0.135,1981,8,26,22,11,1
